date,price,market_cap,total_volume,daily_return,log_return,volatility_7d,ma_7,ma_30,volume_change,google_trends_score
2024-01-14,42848.47451640749,839198740717.084,19424747840.478382,-0.0010597091363595,-0.0010602710250805,0.0422853345092653,45087.849761445854,43580.0458656308,-0.576925482932824,25.0
2024-01-15,41800.93282193406,822907066751.3778,16968959097.076525,-0.0244475843375079,-0.0247513882635731,0.0430467015378456,44790.30532471476,43573.67648678781,-0.1264257720908143,25.0
2024-01-16,42587.336038354406,835225973285.8562,22634527323.56315,0.0188130542390121,0.018638277389143,0.0306704746667747,44169.04110716289,43585.01875867555,0.3338783595431442,25.0
2024-01-17,43148.00164342693,845770850849.578,22023116042.27529,0.0131650781013299,0.0130791716162582,0.0321298157521193,43746.477616468605,43642.92482563725,-0.0270123282252667,25.0
2024-01-18,42713.859186938986,836987995502.6503,21299064875.187115,-0.0100617048287815,-0.0101126659058591,0.0308590137900546,43186.698479167055,43643.91404671244,-0.032876871996601,25.0
2024-01-19,41261.39479801012,808845819110.2808,25160430945.28984,-0.0340045225736239,-0.0345961265338124,0.0317894279225578,42464.84694436811,43610.953667219525,0.1812927512419158,25.0
2024-01-20,41600.94093254464,815241536115.3193,24407872954.726807,0.0082291482436966,0.0081954734205591,0.0196982461726675,42280.134276802375,43543.18089268779,-0.0299103776163227,25.0
2024-01-21,41626.10711003664,817217622403.9753,9533488489.00503,0.0006049425067766,0.0006047596028189,0.0197523818665084,42105.51036160654,43469.06114304248,-0.6094092874586688,23.0
2024-01-22,41541.89945706261,814709364023.4832,8032696833.695371,-0.0020229528730955,-0.0020250018059883,0.0175736302724936,42068.50559519633,43387.00125755644,-0.1574231360367741,23.0
2024-01-23,39504.73005758438,775020895102.2928,31202848830.101707,-0.049038908333593,-0.0502821303479397,0.0228906074612,41628.13331222918,43245.42456331646,2.884479829888851,23.0
2024-01-24,39833.45410501688,779133357029.7626,29683327703.0343,0.0083211313418249,0.0082867015928722,0.0221180172340571,41154.62652102775,43138.70733138064,-0.0486981536635048,23.0
2024-01-25,40123.67105847147,786928905377.1826,22217129215.385586,0.0072857591683981,0.0072593462396358,0.0232040226334754,40784.59964553239,43021.555156589646,-0.2515283516169079,23.0
2024-01-26,39938.28644155878,783180536824.566,13376924612.77818,-0.004620330394059,-0.0046310371123139,0.0203356510060817,40595.58416603934,42935.61713996553,-0.3979004000429307,23.0
2024-01-27,41862.9356109399,820989861818.084,22681602408.52447,0.048190579538194,0.047065420070399,0.0284734161628239,40633.01197723866,42883.76606782876,0.6955767536327511,23.0
2024-01-28,42119.61049464309,826254540126.2368,10694258830.371908,0.0061313159231985,0.0061125958857299,0.0285292474547898,40703.51246075387,42867.731396544994,-0.5285051453704759,20.0
2024-01-29,42026.57856232145,824240091063.3245,13669905344.783924,-0.002208755760775,-0.0022111986596212,0.0285337384987203,40772.752332933705,42866.12711008276,0.2782471007678551,20.0
2024-01-30,43267.60927638767,849198976216.4734,20680322267.00365,0.029529663287386,0.0291020603657903,0.0189505183402044,41310.30650704847,42901.02703925522,0.5128358057647207,20.0
2024-01-31,42892.03453014447,839294111912.5715,24526664209.3586,-0.0086802749799297,-0.0087181680074158,0.0206941921894238,41747.246567780974,42923.82145105382,0.1859904257145912,20.0
2024-02-01,42583.26354663417,835421372330.6442,22197944957.07849,-0.0071987954615045,-0.0072248318184069,0.0217992669175636,42098.6169232328,42870.97419637914,-0.0949464318670593,20.0
2024-02-02,43069.0434209368,844585195327.6586,22443682768.722225,0.0114077652543151,0.0113431873624855,0.0209894195239482,42545.86792028679,42806.78651418062,0.0110702955664989,20.0
2024-02-03,43170.65856159975,846561992602.431,18624791426.13084,0.00235935448275,0.0023565755760547,0.0131467996291218,42732.68548466677,42818.42316659535,-0.1701543985425351,20.0
2024-02-04,42976.84829990829,842668526994.8004,7779819312.310763,-0.004489397849118,-0.0044995054583727,0.0135313168321532,42855.14802827609,42777.798824522295,-0.5822869027464345,20.0
2024-02-05,42599.35997055978,835416357159.2295,11250814654.362,-0.0087835275103064,-0.0088223300707363,0.0141633177038295,42936.97394373871,42727.320832411264,0.4461537219198321,20.0
2024-02-06,42648.45692113544,836630860392.2917,18682275991.6268,0.0011525278926629,0.0011518642422593,0.0074450179727611,42848.5236072741,42683.73203920906,0.6605265099077591,20.0
2024-02-07,43087.78740814285,845393687725.6221,17131113853.23615,0.0103012047497945,0.010248508918219,0.0080524579103471,42876.48830413102,42657.20015684543,-0.0830285420837303,20.0
2024-02-08,44247.415415479314,868672050077.7697,21200879624.73537,0.0269131481816888,0.0265573589006754,0.011895580011585,43114.2242853946,42567.57448532082,0.2375657418639138,20.0
2024-02-09,45338.27118978949,890468166608.419,27709605138.49859,0.0246535478754439,0.0243545533820583,0.0138717624597005,43438.39968094499,42541.98532237091,0.3070026163522665,20.0
2024-02-10,47143.24299107112,925541926938.6152,41993952311.122856,0.0398112180706202,0.0390391755903929,0.0181474182233623,44005.91174229804,42559.01631713828,0.5155016501039267,20.0
2024-02-11,47768.995251247936,938210772985.4427,16461159742.317774,0.0132734241531777,0.0131861041008419,0.0164944894646511,44690.50416391799,42607.504307459785,-0.608011181696805,30.0
2024-02-12,48189.88179303987,945579645769.01,13196875460.84672,0.0088108728177811,0.0087722835821216,0.01322349300371,45489.150138558005,42784.0360470443,-0.1983022054685094,30.0
2024-02-13,50050.13609456397,981463410832.9636,37684440686.70893,0.0386025910898326,0.0378761472158733,0.0129166255387881,46546.532877619225,43024.091432982845,1.8555578021868424,30.0
2024-02-14,49732.14536955351,974585308372.1276,37331081151.024765,-0.0063534437630629,-0.0063737127845562,0.0166747080194067,47495.72687210645,43288.46518457016,-0.0093768019173173,30.0
2024-02-15,51790.16929752642,1017596576729.7906,41805076939.80903,0.0413821666586065,0.0405488372084555,0.0183673735790927,48573.26314097032,43595.22629320922,0.1198464028053323,30.0
2024-02-16,51958.23029105492,1020725811639.5323,31991869491.056656,0.0032450365736982,0.0032397828052282,0.0197534744689924,49518.97158400825,43888.90058146349,-0.2347372177518398,30.0
2024-02-17,52166.43430976192,1024019280535.48,24850432117.896576,0.0040071422282996,0.0039991350174415,0.0182974909401787,50236.570343821215,44203.98641889092,-0.2232266349785051,30.0
2024-02-18,51684.51749264525,1015778284418.9252,19851884283.15723,-0.0092380632008518,-0.0092809987387539,0.0204443371071084,50795.93066402084,44551.42384204543,-0.2011453085010757,23.0
2024-02-19,52138.48578873693,1023586119011.2284,17025880430.565874,0.0087834484699653,0.0087450983868342,0.0204449395363574,51360.01694912042,44902.67533725184,-0.1423544391193635,23.0
2024-02-20,51764.313185487765,1016146442771.5668,22555121071.55909,-0.0071765145763016,-0.0072023896264695,0.0174256291600089,51604.89939068096,45240.61553976687,0.3247550494403093,23.0
2024-02-21,52286.79372554667,1026424315285.75,34499627551.319275,0.0100934506401484,0.0100428519592441,0.0167429622916929,51969.84915582284,45598.77868204968,0.5295696015935656,23.0
2024-02-22,51842.75676625642,1018869881156.3212,30624246621.0974,-0.0084923348259027,-0.0085286001655358,0.0083102818244228,51977.3616513557,46010.04623900541,-0.1123310947185479,23.0
2024-02-23,51319.500125702674,1007314397269.4122,23733644208.80861,-0.0100931484587702,-0.0101444296324754,0.0089902571157197,51886.11448487681,46392.91443969493,-0.2250047975887764,23.0
2024-02-24,50841.081094770896,999139504635.63,22637679779.741,-0.0093223634244279,-0.0093660886145792,0.0089839889796194,51696.77831130666,46750.16144090492,-0.0461776716388478,23.0
2024-02-25,51553.096712831146,1012485917140.1924,15528276123.53668,0.0140047300869352,0.0139075699381264,0.0106994255966855,51678.003914190354,47137.32178328067,-0.3140517811620736,43.0
2024-02-26,51751.88405493456,1016549456019.3264,15455098216.48263,0.0038559728663969,0.0038485576588039,0.0101490239093582,51622.77509507573,47466.95339808049,-0.0047125583337053,43.0
2024-02-27,54478.19108312296,1071049856128.8474,35407941475.56789,0.0526803434884501,0.0513396196285476,0.0221804647142621,52010.47193759505,47878.906084363145,1.2910201526772471,43.0
2024-02-28,57003.52673730811,1118963733317.3013,51983799587.1939,0.0463549835994367,0.0453126805349221,0.0266603043712517,52684.29093927525,48378.13769019604,0.4681395591173707,43.0
2024-02-29,62558.58202419311,1225273849241.6978,87218855804.01622,0.0974510807460142,0.0929902916216169,0.0395646364046379,54215.1231189805,49021.17011512288,0.6778084037070349,43.0
2024-03-01,61298.21686110162,1206725326872.1362,67692687247.36391,-0.0201469586155912,-0.0203526763333216,0.0413152423762844,55640.65408118034,49634.7095261548,-0.2238755413224897,43.0
2024-03-02,62426.64052919186,1227712629022.1812,36699193361.155365,0.018408751932331,0.0182413620304283,0.0385551395785363,57295.73400038334,50296.15542557338,-0.4578558651830666,43.0
2024-03-03,62067.86680212177,1219383305483.4983,25198213831.25236,-0.0057471253302878,-0.0057637036038604,0.0406201723467263,58797.84401313915,50929.44953827954,-0.3133850767978005,50.0
2024-03-04,63053.10543906421,1236312176673.4497,27108369390.44353,0.0158735701370804,0.0157489025716789,0.039695227447659,60412.304210871946,51592.19776752836,0.0758051968279625,50.0
2024-03-05,68186.64593432152,1333913436699.1726,74551714626.1156,0.0814161405613633,0.0782714234705858,0.0437942245565426,62370.65490390032,52432.52435534214,1.7501364450344696,50.0
2024-03-06,64291.536557569496,1264870242318.5977,96403762012.66058,-0.0571242260618576,-0.0588207399807406,0.0547708826177812,63411.79916393766,53155.596908242456,0.2931126064120082,50.0
2024-03-07,66145.91927850846,1297845751759.601,73151905042.04068,0.0288433411336881,0.0284352014654279,0.0432295248569787,63924.275914554135,53938.84565348822,-0.241192423253838,50.0
2024-03-08,66944.87639053575,1317508010581.0813,48853892626.0196,0.0120787059994322,0.0120063405678438,0.0413076317121174,64730.94156161616,54734.08195290132,-0.3321582999384215,50.0
2024-03-09,68315.25192078314,1340971395884.519,63346588227.32869,0.0204702077908551,0.0202635091040914,0.0413566716254195,65572.17176041492,55536.34316974478,0.2966538554512292,50.0
