date,price,market_cap,total_volume,daily_return,log_return,volatility_7d,ma_7,ma_30,volume_change,google_trends_score,trends_change,price_change,target_up_next_day
2016-03-07,413.74,6326260439.5,2361080396.000645,0.021802268147153026,0.021567997668559,0.02043269825037943,414.47542857142855,411.1064666666667,-0.0637190611999003,53.0,0.0,8.828000000000031,0
2016-03-08,411.8770000000001,6299329213.400002,1845168034.2779825,-0.004502827862908787,-0.0045129961277356,0.020324931631799936,411.6905714285714,412.31846666666667,-0.2185069015847784,53.0,0.0,-1.8629999999998859,1
2016-03-09,412.3190000000001,6307800373.650002,1705210742.922722,0.0010731359119346973,0.0010725605132091,0.020007477622972877,409.9525714285715,413.6912333333333,-0.0758507023508164,53.0,0.0,0.44199999999995043,1
2016-03-10,416.2920000000001,6370256293.500002,2166212980.4221253,0.009635743198833868,0.0095896155050243,0.020382575791491355,409.3984285714286,415.104,0.2703491280551329,53.0,0.0,3.973000000000013,1
2016-03-11,419.299,6417916283.7,2440375016.827296,0.007223295187031908,0.007197332141212,0.017367841102909884,410.8114285714286,416.4196666666666,0.1265628259469413,53.0,0.0,3.0069999999998913,0
2016-03-12,410.8010000000001,6289332499.925001,2292018374.44364,-0.020267160188791045,-0.0204753569205865,0.014477705288051673,412.7485714285714,417.54443333333336,-0.0607925590782897,53.0,0.0,-8.497999999999877,1
2016-03-13,412.4949999999999,6316587496.874998,1845648236.2910595,0.004123651110877979,0.0041151721631249,0.013022422791926712,413.8318571428572,418.53693333333337,-0.1947498079115233,53.0,0.0,1.6939999999997895,1
2016-03-14,414.585,6350177715.75,1803876534.2741227,0.005066728081552618,0.0050539354079629,0.010157870362725767,413.95257142857145,419.3423,-0.0226325370108875,53.0,0.0,2.0900000000000887,1
2016-03-15,415.6410000000001,6367983805.875002,2111129338.3052552,0.002547125438691955,0.0025438870126443,0.009945412681465775,414.4902857142857,419.7255333333333,0.1703291761898608,53.0,0.0,1.0560000000000969,1
2016-03-16,416.5440000000001,6383495145.600001,1895643174.07286,0.0021725479440191098,0.0021701913742911,0.009949116997065955,415.0938571428572,420.2977,-0.1020715123050586,53.0,0.0,0.90300000000002,1
2016-03-17,418.4000000000001,6413413020.000002,1743173852.731032,0.004455711761542691,0.0044458144666633,0.009421828376883485,415.395,420.6772666666666,-0.0804314458687085,53.0,0.0,1.8559999999999945,0
2016-03-18,408.28,6259667304.0,2438769296.167774,-0.024187380497132205,-0.0244846992154157,0.012729837216325032,413.8208571428572,420.3916,0.3990396266826468,53.0,0.0,-10.120000000000118,0
2016-03-19,406.7389999999999,6237403575.849998,1764836350.22334,-0.0037743705300284924,-0.0037815114404349,0.010486959770488252,413.24057142857146,419.9021666666667,-0.2763414099904557,53.0,0.0,-1.5410000000000537,1
2016-03-20,411.8820000000001,6317806512.750002,1440329762.2947476,0.01264447225370624,0.0125651984651364,0.011659943538836282,413.1530000000001,419.6523333333333,-0.1838734723973279,53.0,0.0,5.1430000000002,0
